cell_id,cell_x,cell_y,types_json,center_lon,center_lat,coefficient_freq,coefficient_spatial
103_54,103,54,{},131.9092764958256,48.125990990990985,4.279394333090757e-06,2.2610192786870136e-05
103_55,103,55,{},131.9092764958256,48.13499999999999,4.279394333090757e-06,2.077707376028159e-05
103_56,103,56,{},131.9092764958256,48.144009009009004,4.279394333090757e-06,4.279002520984678e-06
103_57,103,57,{},131.9092764958256,48.15301801801801,4.279394333090757e-06,4.279002520984678e-06
103_58,103,58,{},131.9092764958256,48.16202702702702,4.279394333090757e-06,4.279002520984678e-06
103_59,103,59,{},131.9092764958256,48.171036036036035,4.279394333090757e-06,4.279002520984678e-06
103_60,103,60,{},131.9092764958256,48.18004504504505,4.279394333090757e-06,4.279002520984678e-06
103_61,103,61,{},131.9092764958256,48.189054054054054,4.279394333090757e-06,4.279002520984678e-06
103_62,103,62,{},131.9092764958256,48.19806306306306,4.279394333090757e-06,4.279002520984678e-06
103_63,103,63,{},131.9092764958256,48.20707207207206,4.279394333090757e-06,4.279002520984678e-06
103_64,103,64,{},131.9092764958256,48.21608108108108,4.279394333090757e-06,4.279002520984678e-06
103_65,103,65,{},131.9092764958256,48.225090090090085,4.279394333090757e-06,4.279002520984678e-06
103_66,103,66,{},131.9092764958256,48.234099099099105,4.279394333090757e-06,4.279002520984678e-06
103_67,103,67,{},131.9092764958256,48.24310810810811,4.279394333090757e-06,4.279002520984678e-06
103_68,103,68,{},131.9092764958256,48.25211711711711,4.279394333090757e-06,4.279002520984678e-06
103_69,103,69,{},131.9092764958256,48.261126126126115,4.279394333090757e-06,4.279002520984678e-06
103_70,103,70,{},131.9092764958256,48.27013513513513,4.279394333090757e-06,7.736782335921794e-06
103_71,103,71,"{'total': 1, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 1, 'types': {'natural:wood': 1}}}}",131.9092764958256,48.27914414414414,1.98408282716026e-05,9.46567224339035e-06
103_72,103,72,"{'total': 1, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 1, 'types': {'natural:wood': 1}}}}",131.9092764958256,48.288153153153154,1.98408282716026e-05,1.1194562150858906e-05
103_73,103,73,"{'total': 1, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 1, 'types': {'natural:wood': 1}}}}",131.9092764958256,48.29716216216216,1.98408282716026e-05,9.46567224339035e-06
103_74,103,74,{},131.9092764958256,48.30617117117118,4.279394333090757e-06,8.947005271149783e-06
103_75,103,75,{},131.9092764958256,48.31518018018018,4.279394333090757e-06,7.736782335921794e-06
103_76,103,76,{},131.9092764958256,48.32418918918918,4.279394333090757e-06,5.8350034377063794e-06
103_77,103,77,{},131.9092764958256,48.3331981981982,4.279394333090757e-06,4.279002520984678e-06
103_78,103,78,{},131.9092764958256,48.342207207207196,4.279394333090757e-06,4.279002520984678e-06
103_79,103,79,{},131.9092764958256,48.35121621621622,4.279394333090757e-06,4.279002520984678e-06
103_80,103,80,{},131.9092764958256,48.36022522522522,4.279394333090757e-06,4.279002520984678e-06
103_81,103,81,{},131.9092764958256,48.36923423423423,4.279394333090757e-06,4.279002520984678e-06
103_82,103,82,{},131.9092764958256,48.37824324324323,4.279394333090757e-06,4.279002520984678e-06
103_83,103,83,{},131.9092764958256,48.387252252252246,4.279394333090757e-06,4.279002520984678e-06
103_84,103,84,{},131.9092764958256,48.39626126126126,4.279394333090757e-06,6.143645303093178e-06
103_85,103,85,{},131.9092764958256,48.405270270270265,4.279394333090757e-06,6.143645303093178e-06
103_86,103,86,{},131.9092764958256,48.414279279279285,4.279394333090757e-06,5.957181024882328e-06
103_87,103,87,{},131.9092764958256,48.42328828828829,4.279394333090757e-06,4.279002520984678e-06
103_88,103,88,{},131.9092764958256,48.432297297297296,4.279394333090757e-06,4.279002520984678e-06
103_89,103,89,{},131.9092764958256,48.4413063063063,4.279394333090757e-06,4.279002520984678e-06
103_90,103,90,{},131.9092764958256,48.450315315315315,4.279394333090757e-06,4.279002520984678e-06
103_91,103,91,{},131.9092764958256,48.45932432432432,4.279394333090757e-06,4.279002520984678e-06
103_92,103,92,{},131.9092764958256,48.46833333333332,4.279394333090757e-06,4.279002520984678e-06
103_93,103,93,{},131.9092764958256,48.47734234234234,4.279394333090757e-06,4.279002520984678e-06
103_94,103,94,{},131.9092764958256,48.48635135135134,4.279394333090757e-06,4.279002520984678e-06
103_95,103,95,{},131.9092764958256,48.49536036036036,4.279394333090757e-06,4.279002520984678e-06
103_96,103,96,{},131.9092764958256,48.504369369369364,4.279394333090757e-06,4.279002520984678e-06
103_97,103,97,{},131.9092764958256,48.51337837837837,4.279394333090757e-06,4.279002520984678e-06
103_98,103,98,{},131.9092764958256,48.52238738738739,4.279394333090757e-06,4.279002520984678e-06
103_99,103,99,{},131.9092764958256,48.531396396396396,4.279394333090757e-06,4.279002520984678e-06
103_100,103,100,{},131.9092764958256,48.54040540540541,4.279394333090757e-06,4.279002520984678e-06
103_101,103,101,{},131.9092764958256,48.54941441441441,4.279394333090757e-06,4.279002520984678e-06
103_102,103,102,{},131.9092764958256,48.55842342342343,4.279394333090757e-06,4.279002520984678e-06
103_103,103,103,{},131.9092764958256,48.56743243243243,4.279394333090757e-06,4.279002520984678e-06
103_104,103,104,{},131.9092764958256,48.57644144144143,4.279394333090757e-06,4.279002520984678e-06
103_105,103,105,{},131.9092764958256,48.58545045045044,4.279394333090757e-06,4.279002520984678e-06
103_106,103,106,{},131.9092764958256,48.59445945945946,4.279394333090757e-06,4.279002520984678e-06
103_107,103,107,{},131.9092764958256,48.60346846846846,4.279394333090757e-06,4.279002520984678e-06
103_108,103,108,{},131.9092764958256,48.612477477477476,4.279394333090757e-06,4.279002520984678e-06
103_109,103,109,{},131.9092764958256,48.62148648648648,4.279394333090757e-06,4.279002520984678e-06
103_110,103,110,{},131.9092764958256,48.630495495495495,4.279394333090757e-06,4.279002520984678e-06
103_111,103,111,{},131.9092764958256,48.6395045045045,4.279394333090757e-06,4.279002520984678e-06
103_112,103,112,{},131.9092764958256,48.64851351351351,4.279394333090757e-06,4.279002520984678e-06
103_113,103,113,{},131.9092764958256,48.65752252252253,4.279394333090757e-06,4.279002520984678e-06
103_114,103,114,{},131.9092764958256,48.66653153153153,4.279394333090757e-06,4.279002520984678e-06
103_115,103,115,{},131.9092764958256,48.67554054054054,4.279394333090757e-06,4.279002520984677e-06
103_116,103,116,{},131.9092764958256,48.68454954954955,4.279394333090757e-06,4.279002520984678e-06
103_117,103,117,{},131.9092764958256,48.69355855855855,4.279394333090757e-06,4.279002520984678e-06
103_118,103,118,{},131.9092764958256,48.70256756756756,4.279394333090757e-06,4.279002520984677e-06
103_119,103,119,{},131.9092764958256,48.711576576576576,4.279394333090757e-06,4.279002520984678e-06
103_120,103,120,{},131.9092764958256,48.720585585585575,4.279394333090757e-06,4.279002520984678e-06
103_121,103,121,{},131.9092764958256,48.7295945945946,4.279394333090757e-06,4.279002520984678e-06
103_122,103,122,{},131.9092764958256,48.7386036036036,4.279394333090757e-06,4.279002520984678e-06
103_123,103,123,{},131.9092764958256,48.74761261261261,4.279394333090757e-06,4.279002520984677e-06
103_124,103,124,{},131.9092764958256,48.75662162162162,4.279394333090757e-06,4.279002520984678e-06
103_125,103,125,{},131.9092764958256,48.76563063063062,4.279394333090757e-06,4.279002520984678e-06
103_126,103,126,{},131.9092764958256,48.774639639639645,4.279394333090757e-06,4.279002520984678e-06
103_127,103,127,{},131.9092764958256,48.783648648648644,4.279394333090757e-06,4.279002520984678e-06
103_128,103,128,{},131.9092764958256,48.79265765765766,4.279394333090757e-06,4.279002520984678e-06
103_129,103,129,{},131.9092764958256,48.80166666666667,4.279394333090757e-06,4.279002520984678e-06
103_130,103,130,{},131.9092764958256,48.810675675675675,4.279394333090757e-06,4.279002520984678e-06
103_131,103,131,{},131.9092764958256,48.81968468468468,4.279394333090757e-06,4.279002520984677e-06
103_132,103,132,{},131.9092764958256,48.82869369369369,4.279394333090757e-06,4.279002520984678e-06
103_133,103,133,{},131.9092764958256,48.83770270270269,4.279394333090757e-06,4.279002520984678e-06
103_134,103,134,{},131.9092764958256,48.846711711711706,4.279394333090757e-06,4.279002520984678e-06
103_135,103,135,{},131.9092764958256,48.85572072072072,4.279394333090757e-06,4.279002520984678e-06
103_136,103,136,{},131.9092764958256,48.864729729729724,4.279394333090757e-06,4.279002520984678e-06
103_137,103,137,{},131.9092764958256,48.87373873873874,4.279394333090757e-06,4.279002520984678e-06
103_138,103,138,{},131.9092764958256,48.88274774774774,4.279394333090757e-06,4.279002520984678e-06
103_139,103,139,{},131.9092764958256,48.891756756756756,4.279394333090757e-06,4.279002520984678e-06
103_140,103,140,{},131.9092764958256,48.90076576576576,4.279394333090757e-06,4.279002520984678e-06
103_141,103,141,{},131.9092764958256,48.90977477477476,4.279394333090757e-06,4.279002520984678e-06
103_142,103,142,{},131.9092764958256,48.91878378378379,4.279394333090757e-06,4.279002520984678e-06
103_143,103,143,{},131.9092764958256,48.927792792792786,4.279394333090757e-06,4.279002520984678e-06
103_144,103,144,{},131.9092764958256,48.93680180180179,4.279394333090757e-06,4.279002520984678e-06
103_145,103,145,{},131.9092764958256,48.94581081081081,4.279394333090757e-06,4.279002520984678e-06
103_146,103,146,{},131.9092764958256,48.95481981981982,4.279394333090757e-06,4.279002520984678e-06
103_147,103,147,{},131.9092764958256,48.96382882882883,4.279394333090757e-06,4.279002520984678e-06
103_148,103,148,{},131.9092764958256,48.97283783783783,4.279394333090757e-06,3.542940975376079e-05
103_149,103,149,"{'total': 6, 'dominant_layer': 'multipolygons', 'layers': {'lines': {'count': 1, 'types': {'waterway:river': 1}}, 'multipolygons': {'count': 5, 'types': {'natural:scrub': 1, 'natural:wood': 4}}}}",131.9092764958256,48.98184684684685,0.000200086456078112,5.7733467983142524e-05
103_150,103,150,"{'total': 2, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 2, 'types': {'building:[не указан]': 1, 'natural:water': 1}}}}",131.9092764958256,48.990855855855855,7.893352693710686e-05,0.00021281519337947106
103_151,103,151,{},131.9092764958256,48.999864864864854,4.279394333090757e-06,0.00026738219515386695
103_152,103,152,"{'total': 6, 'dominant_layer': 'lines', 'layers': {'lines': {'count': 6, 'types': {'highway:residential': 1, 'highway:service': 3, 'highway:unclassified': 2}}}}",131.9092764958256,49.00887387387387,0.0002421573867013439,0.0002851813677848982
103_153,103,153,"{'total': 4, 'dominant_layer': 'points', 'layers': {'points': {'count': 3, 'types': {'point:other': 3}}, 'multipolygons': {'count': 1, 'types': {'natural:wood': 1}}}}",131.9092764958256,49.01788288288288,6.118818860820907e-05,0.0003279151717871963
103_154,103,154,"{'total': 3, 'dominant_layer': 'points', 'layers': {'points': {'count': 3, 'types': {'point:other': 3}}}}",131.9092764958256,49.026891891891886,4.173639618506928e-05,0.00023953966529351983
103_155,103,155,"{'total': 1, 'dominant_layer': 'points', 'layers': {'points': {'count': 1, 'types': {'point:other': 1}}}}",131.9092764958256,49.0359009009009,2.1062716016766036e-05,0.0001833849586040163
103_156,103,156,{},131.9092764958256,49.044909909909904,4.279394333090757e-06,2.2584757726577357e-05
103_157,103,157,{},131.9092764958256,49.05391891891892,4.279394333090757e-06,2.956838079858321e-05
103_158,103,158,"{'total': 10, 'dominant_layer': 'points', 'layers': {'points': {'count': 10, 'types': {'point:other': 10}}}}",131.9092764958256,49.06292792792792,7.190821869628587e-05,2.7703738016474717e-05
103_159,103,159,{},131.9092764958256,49.071936936936936,4.279394333090757e-06,2.2802804518355574e-05
103_160,103,160,{},131.9092764958256,49.08094594594595,4.279394333090757e-06,4.279002520984678e-06
103_161,103,161,{},131.9092764958256,49.08995495495496,4.279394333090757e-06,4.279002520984678e-06
103_162,103,162,{},131.9092764958256,49.09896396396396,4.279394333090757e-06,4.279002520984677e-06
103_163,103,163,{},131.9092764958256,49.107972972972966,4.279394333090757e-06,4.279002520984678e-06
103_164,103,164,{},131.9092764958256,49.11698198198197,4.279394333090757e-06,4.279002520984678e-06
103_165,103,165,{},131.9092764958256,49.125990990990985,4.279394333090757e-06,4.279002520984678e-06
103_166,103,166,{},131.9092764958256,49.135,4.279394333090757e-06,4.279002520984678e-06
103_167,103,167,{},131.9092764958256,49.144009009009,4.279394333090757e-06,4.279002520984678e-06
103_168,103,168,{},131.9092764958256,49.153018018018024,4.279394333090757e-06,4.279002520984678e-06
103_169,103,169,{},131.9092764958256,49.16202702702702,4.279394333090757e-06,4.279002520984678e-06
103_170,103,170,{},131.9092764958256,49.171036036036035,4.279394333090757e-06,4.279002520984677e-06
103_171,103,171,{},131.9092764958256,49.18004504504504,4.279394333090757e-06,4.279002520984678e-06
103_172,103,172,{},131.9092764958256,49.18905405405404,4.279394333090757e-06,4.279002520984678e-06
103_173,103,173,{},131.9092764958256,49.19806306306307,4.279394333090757e-06,4.279002520984678e-06
103_174,103,174,{},131.9092764958256,49.207072072072066,4.279394333090757e-06,4.279002520984678e-06
103_175,103,175,{},131.9092764958256,49.21608108108109,4.279394333090757e-06,4.279002520984678e-06
103_176,103,176,{},131.9092764958256,49.22509009009008,4.279394333090757e-06,4.279002520984678e-06
103_177,103,177,{},131.9092764958256,49.2340990990991,4.279394333090757e-06,4.279002520984677e-06
103_178,103,178,{},131.9092764958256,49.2431081081081,4.279394333090757e-06,4.279002520984678e-06
103_179,103,179,{},131.9092764958256,49.25211711711711,4.279394333090757e-06,4.279002520984678e-06
103_180,103,180,{},131.9092764958256,49.261126126126115,4.279394333090757e-06,4.279002520984678e-06
103_181,103,181,{},131.9092764958256,49.270135135135135,4.279394333090757e-06,4.279002520984678e-06
103_182,103,182,{},131.9092764958256,49.27914414414414,4.279394333090757e-06,4.279002520984678e-06
103_183,103,183,{},131.9092764958256,49.28815315315314,4.279394333090757e-06,4.279002520984678e-06
103_184,103,184,{},131.90907366966536,49.29559522614939,4.279394333090757e-06,4.279002520984677e-06
104_0,104,0,{},131.92811884689604,47.64369261981491,4.279394333090757e-06,1.696575588617964e-05
104_1,104,1,{},131.92348208966246,47.64890674254274,4.279394333090757e-06,1.4146477360580758e-05
104_2,104,2,{},131.9228926938529,47.65752252252252,4.279394333090757e-06,1.315972987662115e-05
104_3,104,3,{},131.9228926938529,47.66653153153152,4.279394333090757e-06,1.2352391026108743e-05
104_4,104,4,{},131.9228926938529,47.675540540540545,4.279394333090757e-06,4.279002520984678e-06
104_5,104,5,{},131.9228926938529,47.684549549549544,4.279394333090757e-06,4.279002520984678e-06
104_6,104,6,{},131.9228926938529,47.69355855855856,4.279394333090757e-06,4.279002520984678e-06
104_7,104,7,{},131.9228926938529,47.70256756756756,4.279394333090757e-06,4.279002520984678e-06
104_8,104,8,{},131.9228926938529,47.711576576576576,4.279394333090757e-06,4.279002520984678e-06
104_9,104,9,{},131.9228926938529,47.72058558558559,4.279394333090757e-06,4.279002520984678e-06
104_10,104,10,{},131.9228926938529,47.72959459459459,4.279394333090757e-06,4.279002520984678e-06
104_11,104,11,{},131.9228926938529,47.7386036036036,4.279394333090757e-06,4.279002520984678e-06
104_12,104,12,{},131.9228926938529,47.74761261261261,4.279394333090757e-06,4.279002520984678e-06
104_13,104,13,{},131.9228926938529,47.75662162162162,4.279394333090757e-06,4.279002520984678e-06
104_14,104,14,{},131.9228926938529,47.765630630630625,4.279394333090757e-06,3.211868881862869e-05
104_15,104,15,{},131.9228926938529,47.77463963963963,4.279394333090757e-06,0.00010074180885348639
104_16,104,16,"{'total': 19, 'dominant_layer': 'multipolygons', 'layers': {'points': {'count': 1, 'types': {'point:other': 1}}, 'multipolygons': {'count': 18, 'types': {'building:[не указан]': 18}}}}",131.9228926938529,47.78364864864864,0.00017215781281101883,0.00011551692684329644
104_17,104,17,{},131.9228926938529,47.79265765765766,4.279394333090757e-06,0.00010646975704246665
104_18,104,18,"{'total': 1, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 1, 'types': {'natural:wood': 1}}}}",131.9228926938529,47.80166666666666,1.98408282716026e-05,2.6018222884485876e-05
104_19,104,19,"{'total': 1, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 1, 'types': {'natural:wood': 1}}}}",131.9228926938529,47.81067567567567,1.98408282716026e-05,9.069182858325733e-06
104_20,104,20,{},131.9228926938529,47.81968468468469,4.279394333090757e-06,5.8350034377063794e-06
104_21,104,21,{},131.9228926938529,47.82869369369369,4.279394333090757e-06,4.279002520984678e-06
104_22,104,22,{},131.9228926938529,47.8377027027027,4.279394333090757e-06,4.279002520984678e-06
104_23,104,23,{},131.9228926938529,47.846711711711706,4.279394333090757e-06,4.279002520984678e-06
104_24,104,24,{},131.9228926938529,47.85572072072072,4.279394333090757e-06,4.279002520984678e-06
104_25,104,25,{},131.9228926938529,47.86472972972973,4.279394333090757e-06,4.279002520984678e-06
104_26,104,26,{},131.9228926938529,47.87373873873873,4.279394333090757e-06,4.360613590289459e-05
104_27,104,27,{},131.9228926938529,47.88274774774774,4.279394333090757e-06,9.648386404457096e-05
104_28,104,28,{},131.9228926938529,47.891756756756756,4.279394333090757e-06,0.00011697383327203459
104_29,104,29,{},131.9228926938529,47.900765765765755,4.279394333090757e-06,6.637721681501966e-05
104_30,104,30,{},131.9228926938529,47.909774774774775,4.279394333090757e-06,4.279002520984678e-06
104_31,104,31,{},131.9228926938529,47.91878378378377,4.279394333090757e-06,4.279002520984678e-06
104_32,104,32,{},131.9228926938529,47.92779279279279,4.279394333090757e-06,4.279002520984678e-06
104_33,104,33,{},131.9228926938529,47.9368018018018,4.279394333090757e-06,4.279002520984678e-06
104_34,104,34,{},131.9228926938529,47.945810810810805,4.279394333090757e-06,4.094791547471669e-05
104_35,104,35,"{'total': 12, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 12, 'types': {'building:house': 12}}}}",131.9228926938529,47.954819819819825,0.0002434978851654849,0.00016508650505330988
104_36,104,36,"{'total': 15, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 15, 'types': {'building:house': 15}}}}",131.9228926938529,47.963828828828824,0.00026317818290598846,0.00034883655728950566
104_37,104,37,{},131.9228926938529,47.972837837837844,4.279394333090757e-06,0.0003355097463695302
104_38,104,38,{},131.9228926938529,47.98184684684684,4.279394333090757e-06,0.000277703217737946
104_39,104,39,{},131.9228926938529,47.99085585585585,4.279394333090757e-06,8.498574920367367e-05
104_40,104,40,{},131.9228926938529,47.99986486486486,4.279394333090757e-06,2.7187891693065027e-05
104_41,104,41,{},131.9228926938529,48.008873873873874,4.279394333090757e-06,4.279002520984678e-06
104_42,104,42,{},131.9228926938529,48.01788288288287,4.279394333090757e-06,4.279002520984678e-06
104_43,104,43,{},131.9228926938529,48.02689189189188,4.279394333090757e-06,2.000974193713528e-05
104_44,104,44,{},131.9228926938529,48.0359009009009,4.279394333090757e-06,6.321626269936953e-05
104_45,104,45,{},131.9228926938529,48.044909909909904,4.279394333090757e-06,6.447976801883605e-05
104_46,104,46,{},131.9228926938529,48.05391891891892,4.279394333090757e-06,8.069486205064796e-05
104_47,104,47,{},131.9228926938529,48.062927927927916,4.279394333090757e-06,7.866324212235605e-05
104_48,104,48,"{'total': 2, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 2, 'types': {'natural:scrub': 1, 'natural:water': 1}}}}",131.9228926938529,48.07193693693694,0.00011883361984994743,0.00015104403952063232
104_49,104,49,"{'total': 4, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 4, 'types': {'natural:sand': 3, 'natural:scrub': 1}}}}",131.9228926938529,48.08094594594594,0.00024734412376491133,0.000134179344344132
104_50,104,50,"{'total': 2, 'dominant_layer': 'lines', 'layers': {'lines': {'count': 1, 'types': {'highway:track': 1}}, 'multipolygons': {'count': 1, 'types': {'natural:water': 1}}}}",131.9228926938529,48.08995495495496,9.554796904820504e-05,0.0001326089304668633
104_51,104,51,{},131.9228926938529,48.09896396396397,4.279394333090757e-06,0.00010697662679307247
104_52,104,52,"{'total': 1, 'dominant_layer': 'lines', 'layers': {'lines': {'count': 1, 'types': {'highway:tertiary': 1}}}}",131.9228926938529,48.107972972972966,8.066775355206656e-05,0.0001234746980323694
104_53,104,53,{},131.9228926938529,48.11698198198198,4.279394333090757e-06,6.188393809161664e-05
104_54,104,54,{},131.9228926938529,48.125990990990985,4.279394333090757e-06,2.2610192786870136e-05
104_55,104,55,{},131.9228926938529,48.13499999999999,4.279394333090757e-06,4.279002520984678e-06
104_56,104,56,{},131.9228926938529,48.144009009009004,4.279394333090757e-06,4.279002520984678e-06
104_57,104,57,{},131.9228926938529,48.15301801801801,4.279394333090757e-06,4.279002520984678e-06
104_58,104,58,{},131.9228926938529,48.16202702702702,4.279394333090757e-06,4.279002520984678e-06
104_59,104,59,{},131.9228926938529,48.171036036036035,4.279394333090757e-06,6.143645303093178e-06
104_60,104,60,{},131.9228926938529,48.18004504504505,4.279394333090757e-06,5.957181024882328e-06
104_61,104,61,{},131.9228926938529,48.189054054054054,4.279394333090757e-06,5.957181024882328e-06
104_62,104,62,{},131.9228926938529,48.19806306306306,4.279394333090757e-06,4.279002520984678e-06
104_63,104,63,{},131.9228926938529,48.20707207207206,4.279394333090757e-06,4.279002520984678e-06
104_64,104,64,{},131.9228926938529,48.21608108108108,4.279394333090757e-06,4.279002520984678e-06
104_65,104,65,{},131.9228926938529,48.225090090090085,4.279394333090757e-06,4.279002520984678e-06
104_66,104,66,{},131.9228926938529,48.234099099099105,4.279394333090757e-06,4.279002520984678e-06
104_67,104,67,{},131.9228926938529,48.24310810810811,4.279394333090757e-06,4.279002520984678e-06
104_68,104,68,{},131.9228926938529,48.25211711711711,4.279394333090757e-06,4.279002520984678e-06
104_69,104,69,{},131.9228926938529,48.261126126126115,4.279394333090757e-06,4.279002520984678e-06
104_70,104,70,{},131.9228926938529,48.27013513513513,4.279394333090757e-06,6.007892428453235e-06
104_71,104,71,{},131.9228926938529,48.27914414414414,4.279394333090757e-06,7.736782335921794e-06
104_72,104,72,{},131.9228926938529,48.288153153153154,4.279394333090757e-06,9.46567224339035e-06
104_73,104,73,{},131.9228926938529,48.29716216216216,4.279394333090757e-06,9.46567224339035e-06
104_74,104,74,"{'total': 1, 'dominant_layer': 'multipolygons', 'layers': {'multipolygons': {'count': 1, 'types': {'natural:wood': 1}}}}",131.9228926938529,48.30617117117118,1.98408282716026e-05,7.391004354428082e-06
104_75,104,75,{},131.9228926938529,48.31518018018018,4.279394333090757e-06,6.007892428453235e-06
104_76,104,76,{},131.9228926938529,48.32418918918918,4.279394333090757e-06,5.8350034377063794e-06
104_77,104,77,{},131.9228926938529,48.3331981981982,4.279394333090757e-06,4.279002520984678e-06
104_78,104,78,{},131.9228926938529,48.342207207207196,4.279394333090757e-06,4.279002520984678e-06
104_79,104,79,{},131.9228926938529,48.35121621621622,4.279394333090757e-06,4.279002520984678e-06
104_80,104,80,{},131.9228926938529,48.36022522522522,4.279394333090757e-06,4.279002520984678e-06
104_81,104,81,{},131.9228926938529,48.36923423423423,4.279394333090757e-06,4.279002520984678e-06
104_82,104,82,{},131.9228926938529,48.37824324324323,4.279394333090757e-06,4.279002520984678e-06
104_83,104,83,{},131.9228926938529,48.387252252252246,4.279394333090757e-06,4.279002520984678e-06
104_84,104,84,{},131.9228926938529,48.39626126126126,4.279394333090757e-06,6.143645303093178e-06
104_85,104,85,"{'total': 1, 'dominant_layer': 'points', 'layers': {'points': {'count': 1, 'types': {'point:other': 1}}}}",131.9228926938529,48.405270270270265,2.1062716016766036e-05,6.143645303093178e-06
104_86,104,86,{},131.9228926938529,48.414279279279285,4.279394333090757e-06,5.957181024882328e-06
104_87,104,87,{},131.9228926938529,48.42328828828829,4.279394333090757e-06,4.279002520984678e-06
104_88,104,88,{},131.9228926938529,48.432297297297296,4.279394333090757e-06,4.279002520984678e-06
104_89,104,89,{},131.9228926938529,48.4413063063063,4.279394333090757e-06,4.279002520984678e-06
104_90,104,90,{},131.9228926938529,48.450315315315315,4.279394333090757e-06,4.279002520984678e-06
104_91,104,91,{},131.9228926938529,48.45932432432432,4.279394333090757e-06,4.279002520984678e-06
104_92,104,92,{},131.9228926938529,48.46833333333332,4.279394333090757e-06,4.279002520984678e-06
104_93,104,93,{},131.9228926938529,48.47734234234234,4.279394333090757e-06,4.279002520984678e-06
104_94,104,94,{},131.9228926938529,48.48635135135134,4.279394333090757e-06,4.279002520984678e-06
104_95,104,95,{},131.9228926938529,48.49536036036036,4.279394333090757e-06,4.279002520984678e-06
104_96,104,96,{},131.9228926938529,48.504369369369364,4.279394333090757e-06,4.279002520984678e-06
104_97,104,97,{},131.9228926938529,48.51337837837837,4.279394333090757e-06,4.279002520984678e-06
104_98,104,98,{},131.9228926938529,48.52238738738739,4.279394333090757e-06,4.279002520984678e-06
104_99,104,99,{},131.9228926938529,48.531396396396396,4.279394333090757e-06,4.279002520984678e-06
104_100,104,100,{},131.9228926938529,48.54040540540541,4.279394333090757e-06,4.279002520984678e-06
104_101,104,101,{},131.9228926938529,48.54941441441441,4.279394333090757e-06,4.279002520984678e-06
104_102,104,102,{},131.9228926938529,48.55842342342343,4.279394333090757e-06,4.279002520984678e-06
104_103,104,103,{},131.9228926938529,48.56743243243243,4.279394333090757e-06,4.279002520984678e-06
104_104,104,104,{},131.9228926938529,48.57644144144143,4.279394333090757e-06,4.279002520984678e-06
104_105,104,105,{},131.9228926938529,48.58545045045044,4.279394333090757e-06,4.279002520984678e-06
104_106,104,106,{},131.9228926938529,48.59445945945946,4.279394333090757e-06,4.279002520984678e-06
104_107,104,107,{},131.9228926938529,48.60346846846846,4.279394333090757e-06,4.279002520984678e-06
104_108,104,108,{},131.9228926938529,48.612477477477476,4.279394333090757e-06,4.279002520984678e-06
104_109,104,109,{},131.9228926938529,48.62148648648648,4.279394333090757e-06,4.279002520984678e-06
104_110,104,110,{},131.9228926938529,48.630495495495495,4.279394333090757e-06,4.279002520984678e-06
104_111,104,111,{},131.9228926938529,48.6395045045045,4.279394333090757e-06,4.279002520984678e-06
104_112,104,112,{},131.9228926938529,48.64851351351351,4.279394333090757e-06,4.279002520984678e-06
104_113,104,113,{},131.9228926938529,48.65752252252253,4.279394333090757e-06,4.279002520984678e-06
104_114,104,114,{},131.9228926938529,48.66653153153153,4.279394333090757e-06,4.279002520984678e-06
104_115,104,115,{},131.9228926938529,48.67554054054054,4.279394333090757e-06,4.279002520984677e-06
104_116,104,116,{},131.9228926938529,48.68454954954955,4.279394333090757e-06,4.279002520984678e-06
104_117,104,117,{},131.9228926938529,48.69355855855855,4.279394333090757e-06,4.279002520984678e-06
104_118,104,118,{},131.9228926938529,48.70256756756756,4.279394333090757e-06,4.279002520984677e-06
104_119,104,119,{},131.9228926938529,48.711576576576576,4.279394333090757e-06,4.279002520984678e-06
104_120,104,120,{},131.9228926938529,48.720585585585575,4.279394333090757e-06,4.279002520984678e-06
104_121,104,121,{},131.9228926938529,48.7295945945946,4.279394333090757e-06,4.279002520984678e-06
104_122,104,122,{},131.9228926938529,48.7386036036036,4.279394333090757e-06,4.279002520984678e-06
104_123,104,123,{},131.9228926938529,48.74761261261261,4.279394333090757e-06,4.279002520984677e-06
104_124,104,124,{},131.9228926938529,48.75662162162162,4.279394333090757e-06,4.279002520984678e-06
104_125,104,125,{},131.9228926938529,48.76563063063062,4.279394333090757e-06,4.279002520984678e-06
104_126,104,126,{},131.9228926938529,48.774639639639645,4.279394333090757e-06,4.279002520984678e-06
104_127,104,127,{},131.9228926938529,48.783648648648644,4.279394333090757e-06,4.279002520984678e-06
104_128,104,128,{},131.9228926938529,48.79265765765766,4.279394333090757e-06,4.279002520984678e-06
104_129,104,129,{},131.9228926938529,48.80166666666667,4.279394333090757e-06,4.279002520984678e-06
